Date,Amount,Contractor
987465600.00000000,8174000.0,AAI Engineering Support 
987552000.00000000,15513232.0,Trak International 
987552000.00000000,7502992.0,Northrop Grumman 
987552000.00000000,6457529.0,L-3 Communications
987638400.00000000,28892337.0,A&T 
987638400.00000000,20807788.0,American Institutes for Research
987638400.00000000,19008600.0,Teledyne Electronic Technologies
987638400.00000000,10400000.0,Triton Electron Technology Division
987638400.00000000,7607509.0,Lockheed Martin 
987638400.00000000,6230238.0,Booz-Allen & Hamilton 
987638400.00000000,13551119.0,Mississippi State University
987638400.00000000,10373903.0,UES 
987638400.00000000,13196000.0,Sylvan Forest Products 
987638400.00000000,11159100.0,Terry Manufacturing 
987638400.00000000,11054542.0,Motorola
987724800.00000000,195200000.0,Sverdrup Technology 
987724800.00000000,22000000.0,Lockheed Martin Mission Systems
987724800.00000000,160000.0,ABC Landclearing & Development 
987984000.00000000,6097573.0,Knight's Armament 
987984000.00000000,22350030.0,Lockheed Martin
987984000.00000000,7536086.0,Sauer
987984000.00000000,11300000.0,Alliant Food Service 
987984000.00000000,6900000.0,Alliant Food Service 
988070400.00000000,125000.0,Battelle Memorial Institute
988070400.00000000,56523238.0,Honeywell 
988070400.00000000,250000.0,Conti Environmental 
988070400.00000000,40000.0,Battelle Ocean Sciences 
988070400.00000000,4377038.0,Stewart & Stevenson Tactical Vehicle Systems LP
988070400.00000000,5600000.0,Oshkosh Truck 
988070400.00000000,12015033.0,Honeywell International
988070400.00000000,7952430.0,Maryland Clothing Manufacturing 
988070400.00000000,6400000.0,Multi-Unit Chain Distributors*
988156800.00000000,20000000.0,Rocky Mountain Materials & Asphalt 
988156800.00000000,27463600.0,Cox Construction 
988156800.00000000,24314292.0,ITT Avionics Division
988156800.00000000,15252870.0,Royal Ordnance North America 
988156800.00000000,19986563.0,McDonnell Douglas 
988156800.00000000,6034912.0,Lockheed Martin Mission Systems
988243200.00000000,15000.0,CH2M Hill Construction
988243200.00000000,177279254.0,Raytheon 
988243200.00000000,49900000.0,Raytheon 
988243200.00000000,7822057.0,Honeywell Aircraft Landing Systems
988243200.00000000,20000000.0,General Dynamics Land Systems 
988243200.00000000,19745703.0,Washington Demilitarization 
988329600.00000000,108953134.0,Booz Allen and Hamilton
988329600.00000000,100972040.0,System Planning 
988329600.00000000,99921353.0,SRS Technologies 
988329600.00000000,12800725.0,Talley Defense Systems
988329600.00000000,10839531.0,Raytheon Missile Systems
988329600.00000000,9290905.0,NTI 
988329600.00000000,84480.0,ITT Industries
988329600.00000000,133920.0,Litton Systems 
988329600.00000000,2042900.0,DRS Infrared Technology
988329600.00000000,316124.0,ITT Industries
988329600.00000000,481515.0,Insight Technology 
988329600.00000000,7020098.0,Sikorsky Aircraft 
988329600.00000000,5350000.0,Boeing Military Aircraft and Missile Systems Group
988588800.00000000,75406518.0,United Defense Limited Partnership Ground System Division
988588800.00000000,22740040.0,CAPCO 
988588800.00000000,21854.0,United Defense Limited Partnership Ground System Division
988588800.00000000,5000000.0,Bush & Burchett 
988588800.00000000,17899231.0,Lend Lease Actus 
988588800.00000000,15000000.0,Battelle Memorial Institute
988588800.00000000,10659000.0,C Construction 
988588800.00000000,9900000.0,General Electric Aircraft Engines
988588800.00000000,9647116.0,Soltek Pacific
988588800.00000000,9000000.0,Boeing Defense and Space Group
988588800.00000000,5780790.0,Orbital Sciences 
988675200.00000000,320000000.0,Boeing/McDonnell Douglas
988675200.00000000,17657430.0,Valero Refining 
988675200.00000000,196505646.0,Ingalls Shipbuilding 
988675200.00000000,14167276.0,Northrop Grumman 
988675200.00000000,5400002.0,DD 21 Alliance
988675200.00000000,24959522.0,United Defense L.P.
988675200.00000000,20143860.0,Rockwell International 
988761600.00000000,228044944.0,United Defense Limited Partnership
988761600.00000000,47577922.0,Sikorsky Aircraft 
988761600.00000000,21600000.0,Sikorsky Aircraft 
988761600.00000000,30000.0,Nucletron 
988761600.00000000,30000000.0,Huestis Machine 
988761600.00000000,30000000.0,Wellhoper North America
988761600.00000000,30000000.0,Computerized Medical Systems 
988761600.00000000,30000000.0,ADAC Laboratories
988761600.00000000,30000000.0,Rapid Oncology Products
988761600.00000000,18794051.0,Seagoing Uniform*
988761600.00000000,14084064.0,Mercury Air Center
988761600.00000000,24709195.0,McDonnell Douglas 
988761600.00000000,8765748.0,Raydon 
988761600.00000000,10812560.0,Boeing 
988848000.00000000,798339.0,Rockwell Collins 
988848000.00000000,8632634.0,AM General 
988848000.00000000,29800000.0,Bencor/Petrifond (JV)
988848000.00000000,887600.0,R& R Joint Venture
988848000.00000000,5046968.0,R & D Maintenance Services 
988848000.00000000,4500.0,Advanced Engineering & Sciences
988848000.00000000,7915090.0,Todd Pacific Shipyards 
988848000.00000000,6350000.0,GPC-Joint Venture
988848000.00000000,5226377.0,Raytheon 
988934400.00000000,42222584.0,Electric Boat 
988934400.00000000,35032109.0,Textron Land and Marine Systems
988934400.00000000,33602026.0,McDonnell Douglas 
988934400.00000000,30000000.0,Raytheon Systems 
988934400.00000000,30000000.0,Boeing North America 
988934400.00000000,10013626.0,Raytheon Systems 
988934400.00000000,9492865.0,Lockheed Martin
988934400.00000000,9397793.0,J. A. Jones Management Services 
988934400.00000000,39204844.0,Chamberlain Manufacturing 
988934400.00000000,27425742.0,DRS Optronics 
988934400.00000000,14.0,Raytheon 
988934400.00000000,24700000.0,Zel Technologies
988934400.00000000,8431844.0,Truman Arnold Companies*
989193600.00000000,251920440.0,McDonnell Douglas
989193600.00000000,6999962.0,Raytheon Aerospace 
989193600.00000000,53096806.0,BTG 
989193600.00000000,8718850.0,Palama Meats
989280000.00000000,750000000.0,BEM Systems 
989280000.00000000,38960000.0,Kormendi/Gardner Partners
989280000.00000000,15656314.0,Anteon 
989280000.00000000,8180084.0,Digital System Resources 
989366400.00000000,15575997.0,Newfield Construction 
989366400.00000000,12857675.0,Lockheed Martin 
989366400.00000000,10098435.0,Aerojet General 
989366400.00000000,5537380.0,TME Building Maintenance 
989452800.00000000,46835023.0,Lockheed Martin 
989452800.00000000,30361887.0,McDonnell Douglas 
989452800.00000000,8999000.0,L.C. Gaskins Construction 
989452800.00000000,8093977.0,Orion Construction 
989539200.00000000,399936740.0,General Electric Aircraft Engines
989539200.00000000,40819380.0,Raytheon 
989539200.00000000,20511000.0,S & M Sakamoto
989539200.00000000,9523256.0,Scientific Research 
989539200.00000000,25000000.0,Telephonics
989539200.00000000,13006326.0,Reliable Mechanical 
989539200.00000000,50000.0,King Fisher Marine Service 
989539200.00000000,6508890.0,Hunter Manufacturing 
989539200.00000000,5956950.0,McDonnell Douglas 
989798400.00000000,8600000.0,Science Applications International 
989798400.00000000,15261909.0,Science Applications International 
989798400.00000000,15750000.0,ITT Industries
989884800.00000000,53220106.0,Raytheon 
989884800.00000000,5653320.0,Royal Ordnance North America
989884800.00000000,22068440.0,Kira 
989884800.00000000,9327999.0,Newport News Shipbuilding
989884800.00000000,19481268.0,MANCON 
989884800.00000000,5148295.0,J. Kokolakis Contracting
989971200.00000000,102199015.0,General Dynamics
989971200.00000000,12744000.0,Joseph J. Henderson & Sons 
989971200.00000000,829994.0,Miltope 
989971200.00000000,9277824.0,FN Manufacturing 
989971200.00000000,1679774000.0,Labatt Food Service*
989971200.00000000,8300000.0,International Technology 
990057600.00000000,19989760.0,M. A. Mortenson
990057600.00000000,7067997.0,DD 21 Alliance
990057600.00000000,19191187.0,Washington Gas Energy Services
990057600.00000000,9777902.0,Premier Professional Systems 
990057600.00000000,8293558.0,Day & Zimmerman 
990057600.00000000,5047755.0,AIL Systems 
990144000.00000000,891140.0,TRW 
990144000.00000000,12792639.0,Medlin Construction Group Ltd. *
990144000.00000000,6175000.0,John C. Grimberg 
990144000.00000000,9218800.0,Sikorsky Aircraft 
990144000.00000000,14766000.0,Weeks Marine 
990144000.00000000,30002956.0,Lockheed Martin
990144000.00000000,18900000.0,Bell-Boeing Joint Program Office
990144000.00000000,17658290.0,Rockwell Collins Government Systems
990144000.00000000,5998731.0,Science Applications International 
990403200.00000000,26767342.0,Boeing 
990403200.00000000,7196000.0,Whitesell-Green
990403200.00000000,6000000.0,Lockheed Martin Advanced Technology Laboratories
990403200.00000000,6000000.0,Advanced Acoustic Concepts
990489600.00000000,43682283.0,BP Energy 
990489600.00000000,13836000.0,Dick Pacific Construction 
990489600.00000000,11487080.0,Lockheed Martin Tactical Systems
990489600.00000000,10953341.0,Smith's Industries
990489600.00000000,12985412.0,Raytheon 
990489600.00000000,12542600.0,Fenn Manufacturing 
990489600.00000000,5993000.0,Power Contracting 
990576000.00000000,113195420.0,McKesson HBOC 
990576000.00000000,25100000.0,Lankford/SYSCO Food Services 
990576000.00000000,25095770.0,McDonnell Douglas 
990576000.00000000,49854000.0,BAE Systems Portal Solutions 
990576000.00000000,6000.0,Great Lakes Dredge & Dock 
990662400.00000000,25754806.0,Truman Arnold Companies*
990662400.00000000,788258.0,Grove U.S. 
990662400.00000000,100000000.0,Johns Hopkins University (non-profit)
990662400.00000000,6965000.0,W. G. Yates 
990662400.00000000,6476476.0,Nuna Construction 
990748800.00000000,26748852.0,Halter Marine 
990748800.00000000,21235200.0,Austin 
990748800.00000000,6730756.0,Lake Shore 
990748800.00000000,25626000.0,American Renovation & Construction 
990748800.00000000,16223901.0,Hi-Test Laboratories 
990748800.00000000,668970700.0,Western Petroleum 
991094400.00000000,8561100.0,Chianelli Building 
991094400.00000000,6740494.0,DD 21 Alliance
991094400.00000000,6507899.0,Solipsys 
991094400.00000000,5997589.0,Lockheed Martin 
991094400.00000000,5185000.0,Solipsys 
991094400.00000000,8939423.0,Litton Systems 
991180800.00000000,74791712.0,Lockheed Martin Naval Electronics and Surveillance System-Surface Systems
991180800.00000000,38511688.0,AMSEC 
991180800.00000000,31830783.0,Q.E.D. Systems
991180800.00000000,11507744.0,BAE Systems Technologies
991180800.00000000,9271508.0,Raytheon 
991180800.00000000,7818429.0,BAE Systems Applied Technologies
991180800.00000000,5429484.0,Raytheon Systems 
991180800.00000000,25100000.0,Lankford/SYSCO Food Services
991180800.00000000,20920647.0,SOLPAC 
991180800.00000000,8254032.0,General Dynamics Government Systems 
991180800.00000000,5468445.0,Raytheon Aircraft 
991180800.00000000,5339379.0,McDonnell Douglas 
991267200.00000000,7000000000.0,Boeing 
991267200.00000000,181000000.0,University of Hawaii
991267200.00000000,22530087.0,J&J Maintenance 
991267200.00000000,19845344.0,Raytheon Missile Systems
991267200.00000000,13494494.0,Douglas E. Barnhart 
991267200.00000000,7596529.0,Undersea Sensor Systems 
991267200.00000000,7067996.0,DD 21 Alliance
991267200.00000000,6900000.0,Northrop Grumman 
991267200.00000000,10630400.0,Priola Construction 
991267200.00000000,8499998.0,Light Helicopter Turbine Engine 
991267200.00000000,5958112.0,Eagle Aviation 
991353600.00000000,11153000.0,United Defense Limited Partnership
991353600.00000000,41000000.0,Caddell Construction 
991353600.00000000,45000000.0,TRW 
991353600.00000000,2435511.0,Honeywell International
991353600.00000000,1036316.0,Rockwell Collins 
991353600.00000000,35000000.0,Syracuse Research 
991353600.00000000,16000000.0,Lockheed Martin 
991353600.00000000,7500000.0,Boeing 
991353600.00000000,6557000.0,Environmental Chemical 
991353600.00000000,5782145.0,Stanford University
991353600.00000000,11619880.0,Sysco Food Services
991353600.00000000,5483857.0,Lockheed Martin 
991612800.00000000,485000000.0,Boeing 
991612800.00000000,13000000.0,On May 3
991612800.00000000,200000.0,Schafer 
991612800.00000000,28114014.0,Exxon Mobil Fuels Marketing 
991612800.00000000,5700000.0,TW Metals
991699200.00000000,300000000.0,Harris 
991699200.00000000,154974000.0,Bath Iron Works 
991699200.00000000,18707855.0,Hunt Building 
991699200.00000000,6394000.0,Head 
991699200.00000000,7713447.0,Lincoln Public Schools
991699200.00000000,26000000.0,Raytheon 
991699200.00000000,15038152.0,Lend Lease Actus 
991785600.00000000,12071950.0,ERAPSCO
991785600.00000000,8976695.0,PRO Construction 
991785600.00000000,10645500.0,Pacific Construction Services 
991785600.00000000,6926310.0,Am-Liner East 
991785600.00000000,8000000.0,All Cities Enterprises
991872000.00000000,107265391.0,Contrack International 
991872000.00000000,700000.0,Lockheed Martin 
991872000.00000000,18412678.0,Metric Constructors 
991872000.00000000,1125844.0,Boeing 
991872000.00000000,254319.0,Boeing 
991872000.00000000,35892362.0,Litton Electro-Optical Systems
991872000.00000000,32817094.0,Engineering Technology Center
991872000.00000000,26841064.0,American Management Systems (AMS)
991872000.00000000,9877087.0,Advanced Concepts Engineering Division of Ki
991872000.00000000,22902083.0,Boeing 
991872000.00000000,7263102.0,Boeing 
991958400.00000000,500000.0,On June 8
991958400.00000000,500000.0,Soletanche-McManus
991958400.00000000,62002974.0,AMSEC 
991958400.00000000,15299900.0,Rolls Royce 
992217600.00000000,15000000.0,Cape Environmental Management 
992217600.00000000,12844138.0,AM General 
992217600.00000000,10603555.0,Cybersource 
992217600.00000000,8103899.0,ITT Night Vision
992217600.00000000,6032225.0,McDonnell Douglas 
992304000.00000000,6000000.0,Titan Systems 
992304000.00000000,3817306.0,Raytheon 
992304000.00000000,5603408.0,TRW 
992304000.00000000,20524297.0,Northrop Grumman 
992304000.00000000,13600000.0,Y. Hata & 
992390400.00000000,210942078.0,Lockheed Martin Technology Service Group
992390400.00000000,45000000.0,BEM Systems 
992390400.00000000,664.0,AT&T 
992390400.00000000,6542871.0,Raytheon Systems 
992476800.00000000,1522317060.0,Newport News Shipbuilding
992476800.00000000,124347548.0,DD 21 Alliance
992476800.00000000,50913041.0,RR & VO 
992476800.00000000,9608103.0,Raytheon 
992476800.00000000,32817094.0,contract modification awarded on June 7
992476800.00000000,45000000.0,Correction:  On June 13
992476800.00000000,25000000.0,DNE Technologies 
992476800.00000000,16738001.0,Transatlantic Lines 
992476800.00000000,893467.0,University of Mississippi
992563200.00000000,96779436.0,Joint Test
992563200.00000000,88886515.0,IBP 
992563200.00000000,27681619.0,IBP 
992563200.00000000,27589126.0,Farmland National Beef Packing 
992563200.00000000,38549940.0,AIL Systems 
992563200.00000000,13044627.0,Bell-Boeing Joint Program Office
992563200.00000000,9935619.0,CSI Engineering P.C.*
992563200.00000000,16960000.0,James N. Gray 
992822400.00000000,50000.0,CH2M Hill 
992822400.00000000,21565840.0,Lockheed Martin Aeronautics 
992822400.00000000,33047675.0,Data Link Solutions
992822400.00000000,29667402.0,Management Consulting 
992822400.00000000,9372000.0,Bath Iron Works
992822400.00000000,8559820.0,Concurrent Technologies 
992822400.00000000,1549680.0,ITN Energy Systems 
992908800.00000000,25698000.0,Hewlett-Packard 
992908800.00000000,11110400.0,Simula Safety Systems 
992908800.00000000,8498940.0,Bell BCI 
992908800.00000000,5809196.0,Raytheon Electronic Systems
992995200.00000000,53993388.0,Electric Boat 
992995200.00000000,10107937.0,Bell-Boeing Joint Program Office
992995200.00000000,6838569.0,Gentex 
993081600.00000000,6153732.0,Pratt & Whitney
993081600.00000000,1649694.0,Honeywell International 
